ID,Name,Rank,Rarity_Score,Accessory,Attributes,Background,Clothes,Eyes,Head,Legendary,Mouth,Skin,Tattoo
22,SadPython #22,743,91.90562368078973,Egg,6,Cemento,Office,Dead,,,Mouth 10,Violet,
661,SadPython #661,744,91.77016089834005,,6,Cemento,Sweater,Distracted,Fishman,,Mouth 9,Stone,
2468,SadPython #2468,745,91.73128194550642,Tnt,6,Cemento,Chester,Dazed,,,Mouth 8,Honeycheese,
655,SadPython #655,746,91.73009971816839,Knife,6,Myday,Prisoner,Sceptic,,,Mouth 8,Amarillo,
3377,SadPython #3377,747,91.66445139097233,Strike,6,Myday,Dale,Sceptic,,,Mouth 1,Ruby,
282,SadPython #282,748,91.6468442724372,Zubenyakov,6,Dark,Prisoner,Distracted,,,Mouth 6,Stone,
758,SadPython #758,749,91.55451524921516,Dope,6,Dark,Dale,Energetic,,,Mouth 2,Cyan,
588,SadPython #588,750,91.38240883455906,,6,Dark,Starducks,Distracted,Pylice,,Mouth 9,Violet,
330,SadPython #330,751,91.31759792095046,Iwatch,6,95S,Sweater,Sceptic,,,Mouth 5,Green,
1269,SadPython #1269,752,91.09102207634243,,6,Cemento,Rocknrolla,Dazed,,,Mouth 2,Violet,Tezos
3101,SadPython #3101,753,91.07300027169177,Phone,6,Dark,Deliveryboy,Closed,,,Mouth 1,Honeycheese,
1747,SadPython #1747,754,91.00203564759762,Egg,6,Cemento,Marty,Energetic,,,Mouth 1,Stone,
390,SadPython #390,755,90.92229683082728,,6,Dark,Fishman,Sorry,Pylice,,Mouth 8,Stone,
126,SadPython #126,756,90.59801458091557,Calc,6,Dark,Rocknrolla,Lament,,,Mouth 1,Amarillo,
2393,SadPython #2393,757,90.57275384985978,Egg,6,Misty,Starducks,Distracted,,,Mouth 7,Amarillo,
1556,SadPython #1556,758,90.55646894680567,,6,Misty,Mets,Sceptic,Windy,,Mouth 13,Ultramar,
3339,SadPython #3339,759,90.5289365783172,,6,Myday,Casual,Closed,Rider,,Mouth 10,Green,
1642,SadPython #1642,760,90.50278901558445,,6,Myday,Starducks,Lament,Peasant,,Mouth 1,Charcoal,
3420,SadPython #3420,761,90.35003077913792,,6,Myday,Casual,Lament,Fishman,,Mouth 5,Amarillo,
2769,SadPython #2769,762,90.3152166134388,Dope,6,Dark,Mets,Sceptic,,,Mouth 13,Violet,
3059,SadPython #3059,763,90.05977853642953,Strike,6,Dark,Dale,Dead,,,Mouth 7,Cyan,
1804,SadPython #1804,764,89.96011027177578,,6,Misty,Tatoes,Painful,Lordofwar,,Mouth 2,Green,
2941,SadPython #2941,765,89.95478818818106,Beer,6,Dark,Office,Sorry,,,Mouth 11,Green,
3271,SadPython #3271,766,89.91704446120256,Knife,6,Cemento,Tatoes,Dead,,,Mouth 13,Ultramar,
1283,SadPython #1283,767,89.85166330001584,,6,95S,Redshirt,Sorry,Starducks,,Mouth 13,Amarillo,
1719,SadPython #1719,768,89.84889945632209,Tnt,6,Myday,Fishman,Lament,,,Mouth 4,Cyan,
2979,SadPython #2979,769,89.81871122715351,,6,Dark,Sweater,Sceptic,Fishman,,Mouth 2,Stone,
902,SadPython #902,770,89.60009015259793,,6,Misty,Mets,Distracted,Lordofwar,,Mouth 5,Cyan,
1188,SadPython #1188,771,89.40298361568061,Egg,6,95S,Office,Sceptic,,,Mouth 8,Pinky,
1928,SadPython #1928,772,89.21497166658997,,6,Myday,Prisoner,Distracted,Jokage,,Mouth 2,Violet,
437,SadPython #437,773,89.15501839582504,,6,Misty,Marty,Dead,Pylice,,Mouth 13,Honeycheese,
144,SadPython #144,774,89.08141097402665,,6,Misty,Office,Sceptic,Punk,,Mouth 8,Violet,
2708,SadPython #2708,775,89.07756824158382,Gun,6,Dark,Chester,Dazed,,,Mouth 14,Green,
2914,SadPython #2914,776,89.04783934440671,,6,Myday,Dale,Dazed,Punk,,Mouth 6,Ultramar,
1695,SadPython #1695,777,88.99258083262649,Knife,6,Myday,Office,Energetic,,,Mouth 1,Cyan,
2454,SadPython #2454,778,88.89575795986327,,6,Myday,Deliveryboy,Shocked,Oldy,,Mouth 7,Ruby,
942,SadPython #942,779,88.87151976247546,,6,Cemento,Redshirt,Sorry,French,,Mouth 12,Green,
2197,SadPython #2197,780,88.87137261306717,,6,95S,Tatoes,Dead,Punk,,Mouth 8,Stone,
89,SadPython #89,781,88.85004211964164,,6,95S,Prisoner,Distracted,Punk,,Mouth 3,Violet,
2094,SadPython #2094,782,88.78510241964347,Phone,6,Cemento,Office,Sceptic,,,Mouth 2,Violet,
227,SadPython #227,783,88.73496102777284,Knife,6,Dark,Marty,Sorry,,,Mouth 6,Cyan,
2306,SadPython #2306,784,88.33420789406216,Phone,6,Myday,Redshirt,Shocked,,,Mouth 13,Charcoal,
548,SadPython #548,785,88.26830132625587,,6,Dark,Casual,Sceptic,Windy,,Mouth 9,Cyan,
1837,SadPython #1837,786,88.17070829249798,,6,Dark,Dale,Dazed,French,,Mouth 13,Pinky,
331,SadPython #331,787,88.11855009563752,,6,Cemento,Dale,Distracted,Punk,,Mouth 8,Cyan,
137,SadPython #137,788,88.07460110103798,Knife,6,Myday,Fishman,Sorry,,,Mouth 7,Amarillo,
2146,SadPython #2146,789,88.00580749775911,Zubenyakov,6,Myday,Chester,Distracted,,,Mouth 10,Amarillo,
472,SadPython #472,790,87.89746534237872,,6,Cemento,Mets,Dazed,French,,Mouth 4,Violet,
1318,SadPython #1318,791,87.85824359763556,Zubenyakov,6,Misty,Sweater,Sorry,,,Mouth 14,Stone,
700,SadPython #700,792,87.85134741845324,,6,Cemento,Casual,Lament,Peasant,,Mouth 12,Honeycheese,
1377,SadPython #1377,793,87.82166269166,,6,Misty,Tatoes,Dead,Firefighter,,Mouth 3,Green,
414,SadPython #414,794,87.65758602103593,,6,Dark,Fishman,Energetic,Pylice,,Mouth 4,Cyan,
1496,SadPython #1496,795,87.556012672751,Zubenyakov,6,Myday,Sweater,Dazed,,,Mouth 3,Ruby,
350,SadPython #350,796,87.31042756847654,,6,Cemento,Mets,Dead,Peasant,,Mouth 11,Violet,
173,SadPython #173,797,87.01924566304432,,6,Cemento,Marty,Sorry,Punk,,Mouth 1,Pinky,
72,SadPython #72,798,86.72663401710382,,6,Misty,Redshirt,Sorry,Punk,,Mouth 8,Charcoal,
737,SadPython #737,799,86.68590528882021,Beer,6,Dark,Tatoes,Dazed,,,Mouth 5,Stone,
2495,SadPython #2495,800,86.67703083141295,Strike,6,95S,Casual,Distracted,,,Mouth 2,Violet,
2560,SadPython #2560,801,86.3073716131935,Strike,6,Dark,Rocknrolla,Shocked,,,Mouth 5,Stone,
1809,SadPython #1809,802,86.26666562738784,Dope,6,Dark,Sweater,Dead,,,Mouth 5,Violet,
3226,SadPython #3226,803,86.11219130048912,,6,Myday,Tatoes,Crying,Rider,,Mouth 13,Ruby,
1319,SadPython #1319,804,86.07818396538138,Beer,6,Dark,Deliveryboy,Painful,,,Mouth 4,Green,
844,SadPython #844,805,86.07730910919253,,6,Myday,Deliveryboy,Shocked,French,,Mouth 11,Honeycheese,
3393,SadPython #3393,806,85.9860621331371,,6,Misty,Rocknrolla,Energetic,Starducks,,Mouth 6,Amarillo,
272,SadPython #272,807,85.93274309137442,,6,Misty,Rocknrolla,Shocked,Firefighter,,Mouth 7,Ultramar,
1076,SadPython #1076,808,85.8498521626476,,6,Myday,Casual,Sceptic,,,Mouth 4,Charcoal,Solana
1166,SadPython #1166,809,85.84517255831442,,6,Dark,Rocknrolla,Sceptic,French,,Mouth 11,Ultramar,
3234,SadPython #3234,810,85.78554476482265,,6,Cemento,Office,Distracted,Lordofwar,,Mouth 6,Violet,
2359,SadPython #2359,811,85.77162297680398,Gun,6,95S,Marty,Distracted,,,Mouth 5,Charcoal,
449,SadPython #449,812,85.71655559644442,,6,Dark,Deliveryboy,Dazed,Oldy,,Mouth 3,Amarillo,
2200,SadPython #2200,813,85.7119231973739,,6,95S,Rocknrolla,Dead,Firefighter,,Mouth 2,Green,
1963,SadPython #1963,814,85.58164226163628,Dope,6,Cemento,Sweater,Sceptic,,,Mouth 2,Cyan,
381,SadPython #381,815,85.51588289102133,Phone,6,Cemento,Deliveryboy,Crying,,,Mouth 7,Charcoal,
842,SadPython #842,816,85.48191338458368,Tnt,6,Misty,Sweater,Dazed,,,Mouth 11,Stone,
3256,SadPython #3256,817,85.47610854882493,,6,Myday,Office,Sorry,Pylice,,Mouth 4,Ruby,
2048,SadPython #2048,818,85.15892534672079,Knife,6,Misty,Deliveryboy,Dazed,,,Mouth 1,Charcoal,
2805,SadPython #2805,819,85.06029320349082,,6,95S,Mets,Distracted,Rider,,Mouth 5,Stone,
2163,SadPython #2163,820,85.00215375453675,Egg,6,Misty,Redshirt,Sceptic,,,Mouth 5,Stone,
2675,SadPython #2675,821,84.99723128097911,,6,Misty,Tatoes,Shocked,Peasant,,Mouth 14,Honeycheese,
2549,SadPython #2549,822,84.95958163852193,,6,Misty,Marty,Dazed,Peasant,,Mouth 13,Violet,
2791,SadPython #2791,823,84.66134806781267,,6,Cemento,Deliveryboy,Closed,Pylice,,Mouth 5,Amarillo,
1631,SadPython #1631,824,84.65876316448534,Tnt,6,95S,Redshirt,Dazed,,,Mouth 2,Honeycheese,
600,SadPython #600,825,84.6122313750255,,6,Misty,Redshirt,Crying,Windy,,Mouth 3,Amarillo,
2145,SadPython #2145,826,84.46480507751434,,5,Cemento,Casual,Crying,,,Mouth 16,Violet,
2398,SadPython #2398,827,84.39152216505207,Knife,6,Misty,Casual,Sceptic,,,Mouth 1,Green,
695,SadPython #695,828,84.31209932454735,,6,Dark,Office,Lament,Punk,,Mouth 7,Violet,
429,SadPython #429,829,84.14126322745021,,6,Dark,Casual,Energetic,Pylice,,Mouth 10,Stone,
3297,SadPython #3297,830,84.1290883970184,,6,Cemento,Rocknrolla,Painful,Rider,,Mouth 3,Stone,
505,SadPython #505,831,84.09549165551485,Beer,6,Myday,Tatoes,Crying,,,Mouth 7,Cyan,
2942,SadPython #2942,832,83.64006078912261,Knife,6,Dark,Deliveryboy,Shocked,,,Mouth 2,Green,
2707,SadPython #2707,833,83.61374187498589,,6,Dark,Sweater,Shocked,Firefighter,,Mouth 4,Amarillo,
871,SadPython #871,834,83.60885231313706,,6,95S,Sweater,Dead,Lordofwar,,Mouth 13,Amarillo,
1371,SadPython #1371,835,83.5344772369545,Tnt,6,Misty,Casual,Sorry,,,Mouth 2,Pinky,
3323,SadPython #3323,836,83.50087142015116,Zubenyakov,6,Cemento,Sweater,Shocked,,,Mouth 1,Honeycheese,
1421,SadPython #1421,837,83.33385819477151,,5,Myday,Pyman,Shocked,,,Mouth 9,Pinky,
1454,SadPython #1454,838,83.28516383518101,Tnt,6,Misty,Tatoes,Dazed,,,Mouth 13,Honeycheese,
802,SadPython #802,839,83.20149240538645,Gun,6,Myday,Office,Shocked,,,Mouth 5,Violet,
1806,SadPython #1806,840,83.16899043259102,,6,Dark,Tatoes,Sceptic,Lordofwar,,Mouth 8,Amarillo,
1800,SadPython #1800,841,83.15637719366464,Tnt,6,Myday,Office,Sorry,,,Mouth 1,Violet,
1497,SadPython #1497,842,82.96061324678698,Zubenyakov,6,Myday,Rocknrolla,Distracted,,,Mouth 14,Green,
3288,SadPython #3288,843,82.44093981206045,Zubenyakov,6,Cemento,Sweater,Dazed,,,Mouth 13,Green,
1449,SadPython #1449,844,82.43578343083522,,5,Cemento,Tommy,Sceptic,,,Mouth 8,Pinky,
1555,SadPython #1555,845,82.40145124491748,Strike,6,95S,Rocknrolla,Lament,,,Mouth 6,Charcoal,
348,SadPython #348,846,82.32787924110423,,5,Misty,Starducks,Closed,,,Mouth 3,Violet,
1628,SadPython #1628,847,81.88775532928186,Strike,6,Cemento,Deliveryboy,Distracted,,,Mouth 5,Pinky,
2440,SadPython #2440,848,81.82430611305341,,6,Misty,Redshirt,Sceptic,Jokage,,Mouth 3,Green,
3452,SadPython #3452,849,81.80940196856814,,6,95S,Deliveryboy,Distracted,Lordofwar,,Mouth 11,Green,
1002,SadPython #1002,850,81.6691955030515,Gun,6,Misty,Mets,Dazed,,,Mouth 6,Green,
3238,SadPython #3238,851,81.66073586761733,Zubenyakov,6,Myday,Sweater,Dead,,,Mouth 1,Violet,
442,SadPython #442,852,81.52509535950365,,6,Cemento,Sweater,Distracted,Oldy,,Mouth 4,Amarillo,
1505,SadPython #1505,853,81.38336609592291,Zubenyakov,6,95S,Sweater,Energetic,,,Mouth 10,Amarillo,
185,SadPython #185,854,81.3687179381114,Gun,6,Misty,Redshirt,Sceptic,,,Mouth 2,Ultramar,
239,SadPython #239,855,81.36038501466976,,6,95S,Sweater,Dazed,Pylice,,Mouth 1,Ruby,
976,SadPython #976,856,81.35844290181905,,6,95S,Chester,Distracted,Peasant,,Mouth 4,Honeycheese,
244,SadPython #244,857,81.26139187731012,,6,95S,Rocknrolla,Energetic,Punk,,Mouth 3,Stone,
3311,SadPython #3311,858,81.20456892087313,,6,Myday,Casual,Distracted,Pylice,,Mouth 4,Ultramar,
41,SadPython #41,859,81.19504573037534,Tnt,6,Myday,Rocknrolla,Shocked,,,Mouth 2,Cyan,
2400,SadPython #2400,860,80.9548108940901,Strike,6,Dark,Sweater,Sorry,,,Mouth 3,Amarillo,
3391,SadPython #3391,861,80.73021226657858,Tnt,6,95S,Deliveryboy,Sorry,,,Mouth 2,Stone,
523,SadPython #523,862,80.64109972629777,,6,95S,Redshirt,Distracted,Rider,,Mouth 11,Honeycheese,
1570,SadPython #1570,863,80.55816946263157,Strike,6,Myday,Tatoes,Lament,,,Mouth 6,Amarillo,
1839,SadPython #1839,864,79.72627642547538,,6,Misty,Sweater,Distracted,Jokage,,Mouth 2,Amarillo,
704,SadPython #704,865,79.68835030377775,,5,95S,Tommy,Sorry,,,Mouth 2,Violet,
2900,SadPython #2900,866,79.6847300739978,Tnt,6,Cemento,Dale,Distracted,,,Mouth 7,Violet,
2213,SadPython #2213,867,79.3594213384474,,6,Myday,Redshirt,Shocked,Rider,,Mouth 4,Cyan,
1924,SadPython #1924,868,79.08564383828168,Knife,6,Cemento,Redshirt,Distracted,,,Mouth 7,Amarillo,
1522,SadPython #1522,869,79.02757249860306,Beer,6,95S,Tatoes,Distracted,,,Mouth 4,Green,
659,SadPython #659,870,79.0252791219905,,6,95S,Rocknrolla,Crying,Pylice,,Mouth 8,Green,
2399,SadPython #2399,871,78.99025769437303,,6,Myday,Chester,Sorry,Rider,,Mouth 7,Pinky,
729,SadPython #729,872,78.86427043053376,,5,95S,Tatoes,Sceptic,,,Mouth 15,Pinky,
3453,SadPython #3453,873,78.7359439613574,,6,Myday,Rocknrolla,Lament,Lordofwar,,Mouth 10,Violet,
1629,SadPython #1629,874,78.65035530750137,,5,Cemento,Marty,Closed,,,Mouth 8,Violet,
2626,SadPython #2626,875,78.5908535740219,,6,Misty,Deliveryboy,Lament,Rider,,Mouth 8,Honeycheese,
408,SadPython #408,876,78.28691035349486,Gun,6,95S,Casual,Distracted,,,Mouth 13,Pinky,
1758,SadPython #1758,877,78.03115868088955,,6,Cemento,Sweater,Lament,Punk,,Mouth 4,Pinky,
3079,SadPython #3079,878,78.01620207746544,,6,Dark,Sweater,Sceptic,Windy,,Mouth 5,Amarillo,
2530,SadPython #2530,879,77.63355633142413,,5,Cemento,Casual,Dead,,,Mouth 12,Charcoal,
29,SadPython #29,880,77.58437342273581,,5,Cemento,Sweater,Sceptic,,,Mouth 15,Green,
1263,SadPython #1263,881,77.32816552816553,,5,Misty,Fishman,Energetic,,,Mouth 5,Ruby,
3024,SadPython #3024,882,77.04752019310843,,5,Misty,Prisoner,Closed,,,Mouth 4,Amarillo,
17,SadPython #17,883,77.04525965479138,Gun,6,Dark,Rocknrolla,Sorry,,,Mouth 14,Pinky,
3260,SadPython #3260,884,76.99627136864605,,6,Dark,Rocknrolla,Distracted,French,,Mouth 4,Pinky,
2991,SadPython #2991,885,76.6741224945761,,5,Cemento,Tatoes,Lament,,,Mouth 16,Green,
2343,SadPython #2343,886,76.6624028456394,,5,95S,Prisoner,Crying,,,Mouth 13,Charcoal,
2888,SadPython #2888,887,76.40994092572268,,5,Dark,Sweater,Sorry,,,Mouth 15,Violet,
247,SadPython #247,888,76.2166818552791,,5,Misty,Prisoner,Painful,,,Mouth 3,Green,
1861,SadPython #1861,889,75.7219190272432,,6,Myday,Tatoes,Lament,Peasant,,Mouth 4,Stone,
2407,SadPython #2407,890,75.65533990963188,Gun,6,95S,Tatoes,Distracted,,,Mouth 3,Honeycheese,
2428,SadPython #2428,891,74.5644997492761,,5,Cemento,Mets,Energetic,,,Mouth 14,Stone,
514,SadPython #514,892,74.34599080278211,Gun,6,Myday,Deliveryboy,Lament,,,Mouth 3,Honeycheese,
1737,SadPython #1737,893,74.32440317523228,,5,Myday,Deliveryboy,Closed,,,Mouth 11,Ultramar,
3070,SadPython #3070,894,74.29650857493256,,5,Myday,Prisoner,Crying,,,Mouth 8,Pinky,
83,SadPython #83,895,73.72000129730024,,6,Misty,Rocknrolla,Sorry,Pylice,,Mouth 4,Stone,
304,SadPython #304,896,73.51890028913058,,6,Myday,Sweater,Distracted,Rider,,Mouth 3,Amarillo,
3313,SadPython #3313,897,72.38539943148662,,5,Myday,Fishman,Lament,,,Mouth 10,Honeycheese,
2336,SadPython #2336,898,72.35099507172052,,5,Misty,Chester,Dazed,,,Mouth 11,Honeycheese,
2294,SadPython #2294,899,72.35017879424375,,5,Cemento,Prisoner,Sceptic,,,Mouth 8,Cyan,
2040,SadPython #2040,900,72.06513919864325,,5,Dark,Starducks,Distracted,,,Mouth 13,Amarillo,
3321,SadPython #3321,901,71.75348195779402,,5,Misty,Dale,Painful,,,Mouth 2,Amarillo,
838,SadPython #838,902,71.5668140782593,,5,Dark,Prisoner,Dead,,,Mouth 1,Pinky,
1230,SadPython #1230,903,71.56010366351258,,5,95S,Marty,Sceptic,,,Mouth 8,Stone,
1682,SadPython #1682,904,71.02821522384933,,5,Dark,Chester,Sorry,,,Mouth 10,Ultramar,
2161,SadPython #2161,905,70.7117882064685,,5,Cemento,Casual,Crying,,,Mouth 9,Green,
3231,SadPython #3231,906,70.63655485753335,,5,Misty,Office,Shocked,,,Mouth 8,Green,
3255,SadPython #3255,907,70.58240150376115,,5,95S,Prisoner,Dead,,,Mouth 1,Violet,
1401,SadPython #1401,908,70.35587352612612,,5,Myday,Chester,Crying,,,Mouth 10,Violet,
2352,SadPython #2352,909,70.28273627776345,,5,Dark,Rocknrolla,Painful,,,Mouth 3,Ruby,
1304,SadPython #1304,910,69.5161534790742,,5,Misty,Office,Energetic,,,Mouth 10,Honeycheese,
382,SadPython #382,911,69.13812840246663,,5,Misty,Sweater,Closed,,,Mouth 1,Cyan,
1001,SadPython #1001,912,68.7444523520422,,5,Misty,Office,Sceptic,,,Mouth 2,Honeycheese,
469,SadPython #469,913,68.395726109299,,5,Dark,Office,Dead,,,Mouth 4,Pinky,
1681,SadPython #1681,914,68.13886704202169,,5,Misty,Mets,Shocked,,,Mouth 13,Violet,
2447,SadPython #2447,915,68.10844419293943,,5,95S,Deliveryboy,Painful,,,Mouth 9,Violet,
545,SadPython #545,916,68.04777273254611,,5,Myday,Dale,Crying,,,Mouth 10,Green,
1617,SadPython #1617,917,67.77330885252455,,5,Misty,Sweater,Energetic,,,Mouth 14,Charcoal,
1103,SadPython #1103,918,67.65753731405526,,5,Myday,Mets,Energetic,,,Mouth 11,Amarillo,
2586,SadPython #2586,919,67.60029880664963,,5,Misty,Mets,Sceptic,,,Mouth 8,Green,
2475,SadPython #2475,920,67.47626990040803,,5,95S,Office,Distracted,,,Mouth 6,Charcoal,
3019,SadPython #3019,921,67.40297291916144,,5,Dark,Sweater,Painful,,,Mouth 13,Honeycheese,
601,SadPython #601,922,67.20681401162379,,5,Cemento,Rocknrolla,Dazed,,,Mouth 11,Ruby,
3147,SadPython #3147,923,67.10137457931576,,5,Myday,Sweater,Energetic,,,Mouth 9,Ruby,
1907,SadPython #1907,924,67.06870024969434,,5,Cemento,Marty,Sceptic,,,Mouth 6,Honeycheese,
1764,SadPython #1764,925,67.05663018155666,,5,Myday,Deliveryboy,Shocked,,,Mouth 14,Cyan,
3141,SadPython #3141,926,66.9321875708647,,5,95S,Prisoner,Sceptic,,,Mouth 6,Pinky,
780,SadPython #780,927,66.8930080952284,,5,95S,Rocknrolla,Crying,,,Mouth 11,Charcoal,
2276,SadPython #2276,928,66.84013240545748,,5,Misty,Sweater,Closed,,,Mouth 6,Pinky,
2348,SadPython #2348,929,66.60587881187291,,5,Cemento,Sweater,Dead,,,Mouth 9,Honeycheese,
2164,SadPython #2164,930,66.38177231588183,,5,Dark,Sweater,Sorry,,,Mouth 14,Charcoal,
617,SadPython #617,931,66.20203901571615,,5,95S,Redshirt,Shocked,,,Mouth 9,Pinky,
265,SadPython #265,932,66.13709650616146,,5,Cemento,Redshirt,Dazed,,,Mouth 8,Cyan,
546,SadPython #546,933,65.79351304442636,,5,Misty,Deliveryboy,Dazed,,,Mouth 14,Pinky,
206,SadPython #206,934,65.71155644760199,,5,95S,Casual,Sceptic,,,Mouth 6,Ultramar,
2727,SadPython #2727,935,65.3678060449956,,5,Dark,Chester,Sorry,,,Mouth 4,Honeycheese,
1437,SadPython #1437,936,65.35769176072361,,5,Dark,Casual,Crying,,,Mouth 4,Violet,
2304,SadPython #2304,937,65.2943036072355,,5,95S,Sweater,Energetic,,,Mouth 14,Honeycheese,
2753,SadPython #2753,938,65.29281922732747,,5,95S,Casual,Energetic,,,Mouth 1,Stone,
2226,SadPython #2226,939,65.28030888030888,,5,Myday,Tatoes,Energetic,,,Mouth 5,Ruby,
722,SadPython #722,940,65.25689655735495,,5,Cemento,Deliveryboy,Lament,,,Mouth 14,Cyan,
2885,SadPython #2885,941,65.01718599332968,,5,95S,Redshirt,Shocked,,,Mouth 11,Green,
3114,SadPython #3114,942,64.65817210229984,,5,Cemento,Casual,Dead,,,Mouth 4,Violet,
2300,SadPython #2300,943,64.36479029525248,,5,Myday,Casual,Dazed,,,Mouth 6,Honeycheese,
3026,SadPython #3026,944,64.24969683991081,,5,95S,Mets,Energetic,,,Mouth 4,Green,
1954,SadPython #1954,945,64.13252600183806,,5,Myday,Redshirt,Sorry,,,Mouth 14,Green,
2238,SadPython #2238,946,64.12162393780041,,5,Myday,Casual,Dead,,,Mouth 4,Amarillo,
2322,SadPython #2322,947,64.06162226780434,,5,Cemento,Dale,Distracted,,,Mouth 2,Pinky,
2646,SadPython #2646,948,63.94158137619674,,5,Cemento,Rocknrolla,Dazed,,,Mouth 14,Amarillo,
1160,SadPython #1160,949,63.924775718606305,,5,Misty,Tatoes,Crying,,,Mouth 4,Cyan,
2278,SadPython #2278,950,63.749455970963325,,5,Myday,Casual,Energetic,,,Mouth 10,Amarillo,
2749,SadPython #2749,951,63.72978445566429,,5,Myday,Rocknrolla,Crying,,,Mouth 8,Honeycheese,
274,SadPython #274,952,63.549131512336515,,5,Myday,Tatoes,Energetic,,,Mouth 3,Ultramar,
2679,SadPython #2679,953,63.25959030373868,,5,Misty,Sweater,Crying,,,Mouth 2,Green,
692,SadPython #692,954,63.09640714758429,,5,95S,Mets,Distracted,,,Mouth 6,Amarillo,
2627,SadPython #2627,955,62.81574401506832,,5,Myday,Rocknrolla,Lament,,,Mouth 11,Ultramar,
556,SadPython #556,956,62.7115786129798,,5,Dark,Deliveryboy,Dead,,,Mouth 10,Green,
1359,SadPython #1359,957,62.59777180296703,,5,Cemento,Redshirt,Distracted,,,Mouth 2,Cyan,
3428,SadPython #3428,958,62.08568297066583,,5,95S,Rocknrolla,Painful,,,Mouth 6,Amarillo,
1790,SadPython #1790,959,62.04100667741771,,5,Cemento,Tatoes,Distracted,,,Mouth 7,Ruby,
2427,SadPython #2427,960,61.70757194526223,,5,95S,Tatoes,Lament,,,Mouth 2,Cyan,
2312,SadPython #2312,961,61.3723031723449,,5,Cemento,Tatoes,Lament,,,Mouth 4,Charcoal,
2630,SadPython #2630,962,61.08584100202757,,5,Cemento,Tatoes,Dazed,,,Mouth 13,Violet,
197,SadPython #197,963,60.99396221308996,,5,Cemento,Redshirt,Dazed,,,Mouth 1,Violet,
2745,SadPython #2745,964,60.94998279492832,,5,Myday,Sweater,Dead,,,Mouth 7,Stone,
3448,SadPython #3448,965,60.8795013152775,,5,Dark,Sweater,Dazed,,,Mouth 2,Green,
2182,SadPython #2182,966,60.15219985912563,,5,Cemento,Redshirt,Sceptic,,,Mouth 3,Amarillo,
2047,SadPython #2047,967,59.936584706200065,,5,Cemento,Rocknrolla,Shocked,,,Mouth 2,Amarillo,
860,SadPython #860,968,59.51300544071442,,5,Myday,Redshirt,Distracted,,,Mouth 5,Pinky,
3303,SadPython #3303,969,59.51065251736274,,5,Myday,Rocknrolla,Energetic,,,Mouth 13,Stone,
1013,SadPython #1013,970,59.012837439656195,,5,Cemento,Rocknrolla,Lament,,,Mouth 11,Green,
2833,SadPython #2833,971,58.67170925270335,,5,Cemento,Deliveryboy,Lament,,,Mouth 1,Honeycheese,
3191,SadPython #3191,972,58.427752790408874,,5,95S,Rocknrolla,Sceptic,,,Mouth 5,Cyan,
2287,SadPython #2287,973,57.955899375027116,,5,Dark,Deliveryboy,Dazed,,,Mouth 4,Violet,
2006,SadPython #2006,974,57.720415825611056,,5,Dark,Deliveryboy,Distracted,,,Mouth 4,Cyan,
3405,SadPython #3405,975,57.539943785142285,,5,Misty,Sweater,Sorry,,,Mouth 3,Pinky,
1865,SadPython #1865,976,57.50180353032971,,5,Myday,Redshirt,Energetic,,,Mouth 7,Pinky,
524,SadPython #524,977,56.54809597662215,,5,Misty,Rocknrolla,Energetic,,,Mouth 1,Pinky,
3095,SadPython #3095,978,56.53676393947791,,5,95S,Sweater,Energetic,,,Mouth 6,Green,
1245,SadPython #1245,979,56.30917239030485,,5,95S,Rocknrolla,Sceptic,,,Mouth 3,Green,
2886,SadPython #2886,980,55.78208618614427,,5,Dark,Rocknrolla,Energetic,,,Mouth 6,Pinky,
561,SadPython #561,981,55.69176517174628,,5,Myday,Sweater,Distracted,,,Mouth 1,Green,
2388,SadPython #2388,982,55.302844033494196,,5,Myday,Deliveryboy,Distracted,,,Mouth 4,Pinky,
3138,SadPython #3138,983,53.142826283396886,,5,Myday,Deliveryboy,Sorry,,,Mouth 7,Violet,
